time,gaze,,touch,,l_palm,,,l_thumb,,,l_index,,,l_middle,,,l_ring,,,l_pinky,,,r_palm,,,r_thumb,,,r_index,,,r_middle,,,r_ring,,,r_pinky,,,
14.74431,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.08131, 0.01646, 0.29865),(0.02669, 0.05044, 0.31781),(0.03915, 0.03787, 0.29128),(0.05487, 0.02284, 0.27769),(0.06004, 0.00827, 0.27620),(0.05839, -0.00899, 0.28316),
14.77814,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.08829, 0.02126, 0.30238),(0.04099, 0.05788, 0.33178),(0.04315, 0.05122, 0.30866),(0.05876, 0.03205, 0.28635),(0.06181, 0.01690, 0.28377),(0.06026, -0.00061, 0.29021),
14.81143,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.08156, 0.02400, 0.30501),(0.03340, 0.06080, 0.33080),(0.03662, 0.05319, 0.30865),(0.05279, 0.03352, 0.28720),(0.05609, 0.01745, 0.28568),(0.05513, 0.00076, 0.29268),
14.84464,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.06415, 0.02150, 0.30528),(0.02179, 0.06659, 0.32894),(0.01942, 0.05957, 0.31185),(0.03852, 0.03430, 0.28556),(0.03926, 0.01792, 0.28428),(0.03586, 0.00174, 0.29171),
14.87776,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.04759, 0.01337, 0.30362),(0.01120, 0.06385, 0.32623),(0.00307, 0.05944, 0.31339),(0.02296, 0.02741, 0.28408),(0.02350, 0.01191, 0.28302),(0.01750, -0.00457, 0.29163),
14.91131,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.02132, 0.00667, 0.30056),(-0.02403, 0.05604, 0.31172),(-0.03117, 0.04835, 0.30198),(0.00092, 0.01587, 0.27451),(0.00306, 0.00066, 0.27526),(-0.00213, -0.01621, 0.28364),
14.9447,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.01221, -0.00620, 0.29523),(-0.02759, 0.04928, 0.30763),(-0.04107, 0.04248, 0.30315),(-0.00561, 0.00569, 0.26986),(-0.00670, -0.00851, 0.26946),(-0.01306, -0.02547, 0.27642),
14.97817,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.00459, -0.01466, 0.28905),(-0.04725, 0.03529, 0.29140),(-0.05402, 0.01717, 0.28306),(-0.01272, -0.00781, 0.26004),(-0.00981, -0.02201, 0.26090),(-0.01291, -0.03995, 0.26791),
15.01139,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.01908, -0.02089, 0.29339),(-0.03104, 0.03218, 0.30041),(-0.02408, 0.00875, 0.27881),(-0.00088, -0.01024, 0.26709),(0.00386, -0.02515, 0.26584),(0.00084, -0.04374, 0.27150),
15.04431,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.03096, -0.02652, 0.29903),(-0.01824, 0.02841, 0.30863),(-0.00903, 0.00347, 0.28452),(0.00869, -0.01465, 0.27461),(0.01454, -0.02983, 0.27208),(0.01202, -0.04869, 0.27708),
15.07866,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.04191, -0.03229, 0.30386),(-0.00724, 0.02284, 0.31378),(0.00233, -0.00232, 0.28930),(0.01929, -0.02029, 0.27970),(0.02533, -0.03550, 0.27699),(0.02291, -0.05441, 0.28191),
15.11147,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.05285, -0.03806, 0.30869),(0.00369, 0.01708, 0.31861),(0.01327, -0.00809, 0.29413),(0.03023, -0.02605, 0.28453),(0.03627, -0.04127, 0.28182),(0.03385, -0.06018, 0.28674),
15.14511,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.06181, -0.03574, 0.30301),(0.01727, 0.01912, 0.32359),(0.03027, -0.00071, 0.29754),(0.03532, -0.01734, 0.28400),(0.03833, -0.03261, 0.27867),(0.03403, -0.05097, 0.28181),
15.17796,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.06179, -0.02855, 0.30550),(0.01271, 0.02081, 0.32719),(0.02050, 0.00156, 0.30412),(0.03560, -0.01527, 0.28584),(0.03842, -0.02989, 0.28192),(0.03546, -0.04778, 0.28584),
15.21141,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.06220, -0.02833, 0.30611),(0.01167, 0.01579, 0.33004),(0.01692, 0.00154, 0.30867),(0.03583, -0.01579, 0.28683),(0.03893, -0.03034, 0.28288),(0.03672, -0.04740, 0.28653),
15.2442,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.06081, -0.02503, 0.30607),(0.00704, 0.01451, 0.32668),(0.01417, 0.00249, 0.30583),(0.03535, -0.01468, 0.28479),(0.03923, -0.02913, 0.28168),(0.04097, -0.03784, 0.28825),
15.27878,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.06252, -0.02459, 0.30671),(0.01126, 0.01370, 0.33025),(0.01544, 0.00637, 0.31060),(0.03730, -0.01260, 0.28657),(0.03994, -0.02714, 0.28315),(0.04059, -0.03549, 0.29021),
15.31182,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.05823, -0.02357, 0.30844),(0.00236, 0.00702, 0.32772),(0.01115, 0.00266, 0.30714),(0.03457, -0.01351, 0.28591),(0.03847, -0.02761, 0.28263),(0.03848, -0.03674, 0.28949),
15.34319,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.05890, -0.02315, 0.30841),(0.00453, 0.00627, 0.32663),(0.01447, 0.00435, 0.30557),(0.03623, -0.01229, 0.28568),(0.03920, -0.02642, 0.28246),(0.03851, -0.03545, 0.28950),
15.37667,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.06075, -0.01992, 0.30923),(0.00858, 0.01156, 0.32985),(0.01889, 0.00870, 0.30768),(0.03727, -0.00816, 0.28789),(0.03936, -0.02232, 0.28452),(0.03888, -0.03140, 0.29153),
15.41068,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.05699, -0.01977, 0.31065),(0.00357, 0.01463, 0.32668),(0.01674, 0.00739, 0.30354),(0.03611, -0.00839, 0.28696),(0.03829, -0.02238, 0.28409),(0.03729, -0.03160, 0.29097),
15.44375,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.06017, -0.01748, 0.31011),(0.00996, 0.02126, 0.32949),(0.02005, 0.01096, 0.30544),(0.03703, -0.00518, 0.28854),(0.03961, -0.01956, 0.28530),(0.03891, -0.02886, 0.29218),
15.47647,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.06044, -0.01489, 0.31002),(0.01035, 0.02715, 0.32634),(0.02122, 0.01288, 0.30216),(0.03873, -0.00340, 0.28697),(0.04122, -0.01782, 0.28454),(0.04020, -0.02696, 0.29160),
15.50977,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.06151, -0.01382, 0.30947),(0.01031, 0.02873, 0.32407),(0.02174, 0.01285, 0.30013),(0.04047, -0.00291, 0.28554),(0.04353, -0.01730, 0.28333),(0.04249, -0.02653, 0.29036),
15.5425,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.06580, -0.00894, 0.30915),(0.01553, 0.03439, 0.32559),(0.02593, 0.01859, 0.30141),(0.04382, 0.00205, 0.28607),(0.04657, -0.01242, 0.28385),(0.04572, -0.02153, 0.29103),
15.54713,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.06580, -0.00894, 0.30915),(0.01553, 0.03439, 0.32559),(0.02593, 0.01859, 0.30141),(0.04382, 0.00205, 0.28607),(0.04657, -0.01242, 0.28385),(0.04572, -0.02153, 0.29103),
15.57677,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.06527, -0.00700, 0.30623),(0.01074, 0.03114, 0.31918),(0.02259, 0.01767, 0.29610),(0.04455, 0.00239, 0.28127),(0.04869, -0.01182, 0.27929),(0.04802, -0.02108, 0.28638),
15.60965,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.07191, 0.00516, 0.30382),(0.01837, 0.04348, 0.31979),(0.02971, 0.03014, 0.29581),(0.04908, 0.01414, 0.28050),(0.05276, -0.00015, 0.27841),(0.05283, -0.00921, 0.28596),
15.62608,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.06836, 0.00528, 0.29975),(0.00975, 0.03732, 0.30854),(0.02355, 0.02556, 0.28670),(0.04723, 0.01138, 0.27373),(0.05312, -0.00253, 0.27234),(0.05339, -0.01149, 0.28016),
15.659,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.07290, 0.01438, 0.29602),(0.01475, 0.04800, 0.30777),(0.03047, 0.03246, 0.28211),(0.04931, 0.01907, 0.27196),(0.05462, 0.00547, 0.27015),(0.05651, -0.00322, 0.27820),
15.66778,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.07368, 0.01638, 0.29501),(0.01550, 0.04999, 0.30680),(0.03131, 0.03434, 0.28103),(0.05002, 0.02099, 0.27100),(0.05533, 0.00740, 0.26918),(0.05727, -0.00128, 0.27724),
15.68934,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.07134, 0.02016, 0.28940),(0.00917, 0.05147, 0.29255),(0.03117, 0.03212, 0.26895),(0.04713, 0.01963, 0.26353),(0.05496, 0.00679, 0.26315),(0.05919, -0.00101, 0.27191),
15.71045,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.07229, 0.02491, 0.28626),(0.00958, 0.04422, 0.29292),(0.02943, 0.02885, 0.26805),(0.04074, 0.01724, 0.26242),(0.05086, 0.00593, 0.26339),(0.05793, 0.00033, 0.27321),
15.73165,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.07574, 0.02834, 0.27772),(0.01097, 0.04287, 0.27763),(0.02937, 0.02658, 0.25655),(0.03817, 0.01585, 0.25389),(0.04855, 0.00484, 0.25575),(0.05808, -0.00246, 0.26514),
15.75269,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.07790, 0.03228, 0.27144),(0.01271, 0.04547, 0.27031),(0.03088, 0.02915, 0.24980),(0.03902, 0.01862, 0.24768),(0.04957, 0.00774, 0.24977),(0.05966, 0.00028, 0.25913),
15.7719,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.08064, 0.03118, 0.27221),(0.01276, 0.04543, 0.27045),(0.01895, 0.01988, 0.26247),(0.02285, 0.01004, 0.26091),(0.03982, -0.00024, 0.26045),(0.05791, -0.00428, 0.26684),
15.79023,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.08204, 0.03317, 0.26646),(0.01315, 0.04907, 0.25317),(0.00630, 0.02601, 0.26535),(0.00369, 0.01193, 0.26951),(0.03014, -0.00109, 0.26326),(0.05270, -0.00465, 0.26607),
15.81041,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.08524, 0.03274, 0.26410),(0.01400, 0.04636, 0.25440),(0.00313, 0.03225, 0.28105),(-0.00135, 0.01905, 0.29449),(0.01903, -0.00183, 0.28247),(0.04785, -0.00730, 0.27430),
15.82864,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.08770, 0.03326, 0.26110),(0.01577, 0.04639, 0.25154),(0.00298, 0.03439, 0.28305),(-0.00243, 0.02118, 0.29906),(0.01716, -0.00171, 0.28529),(0.04791, -0.00756, 0.27425),
15.84698,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.08653, 0.02989, 0.25611),(0.01379, 0.03906, 0.23793),(-0.00307, 0.03076, 0.28550),(-0.00309, 0.02057, 0.30741),(0.01371, -0.00521, 0.30070),(0.04412, -0.01651, 0.27932),
15.86471,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.08920, 0.03077, 0.25458),(0.01578, 0.04209, 0.23922),(0.00236, 0.03971, 0.29409),(0.00597, 0.03223, 0.31702),(0.02148, 0.00800, 0.31713),(0.04707, -0.01182, 0.29253),
15.88235,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.09107, 0.03074, 0.25203),(0.01734, 0.04230, 0.23684),(0.00433, 0.04189, 0.29512),(0.00911, 0.03529, 0.31898),(0.02403, 0.01106, 0.32109),(0.04858, -0.01133, 0.29469),
15.89943,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.09107, 0.03074, 0.25203),(0.01734, 0.04230, 0.23684),(0.00433, 0.04189, 0.29512),(0.00911, 0.03529, 0.31898),(0.02403, 0.01106, 0.32109),(0.04858, -0.01133, 0.29469),
15.91638,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.09246, 0.02578, 0.24626),(0.01926, 0.03797, 0.22440),(0.00420, 0.03648, 0.28720),(0.01020, 0.03211, 0.31325),(0.02701, 0.01066, 0.31889),(0.05000, -0.01545, 0.29451),
15.9325,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.09544, 0.02489, 0.24474),(0.02095, 0.03809, 0.22698),(0.01175, 0.04176, 0.29429),(0.01893, 0.03572, 0.31552),(0.03807, 0.01724, 0.32377),(0.05819, -0.00896, 0.30418),
15.94848,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.09624, 0.02381, 0.23951),(0.02220, 0.03629, 0.21838),(0.01168, 0.04050, 0.28721),(0.01900, 0.03555, 0.31018),(0.03937, 0.01779, 0.31985),(0.05991, -0.00827, 0.30279),
15.96526,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.09764, 0.02259, 0.23574),(0.02361, 0.03500, 0.21397),(0.01315, 0.03972, 0.28365),(0.02064, 0.03498, 0.30677),(0.04147, 0.01765, 0.31708),(0.06184, -0.00856, 0.30091),
15.98225,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.09899, 0.02341, 0.23223),(0.02326, 0.03054, 0.21671),(0.01854, 0.04284, 0.28680),(0.02749, 0.03772, 0.30780),(0.05124, 0.02594, 0.31943),(0.07428, 0.00401, 0.31022),
15.99838,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.09899, 0.02341, 0.23223),(0.02326, 0.03054, 0.21671),(0.01854, 0.04284, 0.28680),(0.02749, 0.03772, 0.30780),(0.05124, 0.02594, 0.31943),(0.07428, 0.00401, 0.31022),
16.01558,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.09913, 0.02233, 0.22092),(0.02377, 0.02296, 0.20835),(0.01925, 0.03979, 0.27616),(0.02917, 0.03723, 0.29779),(0.05472, 0.02951, 0.30975),(0.08162, 0.01413, 0.30529),
16.03208,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.09936, 0.02301, 0.21142),(0.02516, 0.01916, 0.20315),(0.02296, 0.04150, 0.26732),(0.03414, 0.04082, 0.28873),(0.06064, 0.03598, 0.29985),(0.08954, 0.02383, 0.29610),
16.04827,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.09969, 0.02305, 0.20440),(0.02573, 0.01783, 0.19724),(0.02408, 0.04168, 0.26057),(0.03561, 0.04153, 0.28194),(0.06246, 0.03759, 0.29295),(0.09202, 0.02655, 0.28974),
16.06481,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.09785, 0.02178, 0.19159),(0.02553, 0.01145, 0.18659),(0.02238, 0.03849, 0.24697),(0.03446, 0.04243, 0.26853),(0.06175, 0.04141, 0.27899),(0.09275, 0.03242, 0.27577),
16.08119,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.09731, 0.02130, 0.18214),(0.02525, 0.01001, 0.17768),(0.02205, 0.03780, 0.23748),(0.03426, 0.04236, 0.25906),(0.06170, 0.04192, 0.26943),(0.09303, 0.03344, 0.26633),
16.0979,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.09731, 0.02130, 0.18214),(0.02525, 0.01001, 0.17768),(0.02205, 0.03780, 0.23748),(0.03426, 0.04236, 0.25906),(0.06170, 0.04192, 0.26943),(0.09303, 0.03344, 0.26633),
16.11372,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.09395, 0.01391, 0.15467),(0.02448, -0.00207, 0.15016),(0.01509, 0.02461, 0.20313),(0.02425, 0.03090, 0.22311),(0.05056, 0.03134, 0.23444),(0.08230, 0.02786, 0.23336),
16.1309,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.09266, 0.01080, 0.14194),(0.02353, -0.00580, 0.13713),(0.01317, 0.02045, 0.18926),(0.02188, 0.02686, 0.20908),(0.04799, 0.02720, 0.22061),(0.07973, 0.02450, 0.21989),
16.1471,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.09049, 0.00195, 0.12642),(0.02148, -0.01274, 0.12000),(0.00836, 0.01141, 0.16494),(0.01513, 0.01628, 0.18439),(0.03992, 0.01544, 0.19853),(0.07036, 0.01026, 0.20031),
16.16467,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.08874, -0.00385, 0.11170),(0.01982, -0.01843, 0.10499),(0.00611, 0.00535, 0.14878),(0.01251, 0.01003, 0.16814),(0.03708, 0.00902, 0.18268),(0.06734, 0.00369, 0.18488),
16.18023,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.08313, -0.01371, 0.10568),(0.01684, -0.02650, 0.09162),(-0.00287, -0.00858, 0.12675),(0.00105, -0.01188, 0.14497),(0.02026, -0.01858, 0.15901),(0.04543, -0.02241, 0.16489),
16.19771,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.08313, -0.01371, 0.10568),(0.01684, -0.02650, 0.09162),(-0.00287, -0.00858, 0.12675),(0.00105, -0.01188, 0.14497),(0.02026, -0.01858, 0.15901),(0.04543, -0.02241, 0.16489),
16.21381,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.08042, -0.03308, 0.07368),(0.01654, -0.05156, 0.06674),(-0.00399, -0.03224, 0.08751),(0.00098, -0.04536, 0.10177),(0.02156, -0.05511, 0.11720),(0.04639, -0.05243, 0.11743),
16.23014,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.07852, -0.04145, 0.06003),(0.01473, -0.06008, 0.05322),(-0.00589, -0.04077, 0.07349),(-0.00092, -0.05424, 0.08763),(0.01965, -0.06413, 0.10310),(0.04443, -0.06125, 0.10321),
16.24612,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,(0.07664, -0.04966, 0.04665),(0.01287, -0.06830, 0.03986),(-0.00776, -0.04899, 0.06007),(-0.00279, -0.06250, 0.07420),(0.01778, -0.07240, 0.08967),(0.04255, -0.06951, 0.08977),
16.26206,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.27702,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.29311,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.30889,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.32559,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.34269,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.35927,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.37594,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.39227,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.40934,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4288,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.44391,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.46248,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.47919,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.49523,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.51302,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.52849,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.54522,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.56234,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.57798,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.59473,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.61102,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.62823,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.64468,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.66087,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.67811,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.69448,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.7116,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.72806,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.74449,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.76158,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.77782,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.79482,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.81128,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.82797,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.84485,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.86111,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.87821,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.89504,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.91119,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.92822,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.94445,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.96117,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9783,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.99451,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.01158,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.02917,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.06133,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.07789,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.09507,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.11129,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.12796,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.14516,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.16142,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.17842,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.195,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.2111,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.22836,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.24463,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.26168,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.2791,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.29474,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.31173,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.32785,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.34498,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.36178,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.37816,(NaN, NaN),(0.0, 0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
