time,touch,,button_pos,,l_palm,,,l_thumb,,,l_index,,,l_middle,,,l_ring,,,l_pinky,,,r_palm,,,r_thumb,,,r_index,,,r_middle,,,r_ring,,,r_pinky,,
0,NaN, NaN,0.00000, 0.15000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN, NaN,0.00000, 0.15000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0199999809265137,NaN, NaN,0.00000, 0.15000,0.02221, -0.07527, 0.30749,0.07464, -0.08025, 0.34306,0.06351, -0.00952, 0.37352,0.06542, -0.08042, 0.37117,0.03577, -0.10846, 0.32827,0.01957, -0.10661, 0.33065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0305995941162109,NaN, NaN,0.00000, 0.15000,0.02159, -0.07505, 0.30679,0.07373, -0.08029, 0.34256,0.06290, -0.00902, 0.37252,0.06502, -0.07773, 0.37293,0.03496, -0.10819, 0.32768,0.01883, -0.10630, 0.33011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0436315536499023,NaN, NaN,0.00000, 0.15000,0.02159, -0.07505, 0.30679,0.07373, -0.08029, 0.34256,0.06290, -0.00902, 0.37252,0.06502, -0.07773, 0.37293,0.03496, -0.10819, 0.32768,0.01883, -0.10630, 0.33011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0498843193054199,NaN, NaN,0.00000, 0.15000,0.02054, -0.07470, 0.30565,0.07205, -0.08036, 0.34173,0.06203, -0.00815, 0.37074,0.06413, -0.07349, 0.37484,0.03349, -0.10776, 0.32663,0.01748, -0.10578, 0.32921,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0559773445129395,NaN, NaN,0.00000, 0.15000,0.02054, -0.07470, 0.30565,0.07205, -0.08036, 0.34173,0.06203, -0.00815, 0.37074,0.06413, -0.07349, 0.37484,0.03349, -0.10776, 0.32663,0.01748, -0.10578, 0.32921,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0620813369750977,NaN, NaN,0.00000, 0.15000,0.02054, -0.07470, 0.30565,0.07205, -0.08036, 0.34173,0.06203, -0.00815, 0.37074,0.06413, -0.07349, 0.37484,0.03349, -0.10776, 0.32663,0.01748, -0.10578, 0.32921,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0689949989318848,NaN, NaN,0.00000, 0.15000,0.01948, -0.07462, 0.30462,0.07026, -0.08058, 0.34096,0.06120, -0.00785, 0.36931,0.06302, -0.07133, 0.37471,0.03203, -0.10764, 0.32545,0.01613, -0.10565, 0.32822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0731472969055176,NaN, NaN,0.00000, 0.15000,0.01948, -0.07462, 0.30462,0.07026, -0.08058, 0.34096,0.06120, -0.00785, 0.36931,0.06302, -0.07133, 0.37471,0.03203, -0.10764, 0.32545,0.01613, -0.10565, 0.32822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0800809860229492,NaN, NaN,0.00000, 0.15000,0.01948, -0.07462, 0.30462,0.07026, -0.08058, 0.34096,0.06120, -0.00785, 0.36931,0.06302, -0.07133, 0.37471,0.03203, -0.10764, 0.32545,0.01613, -0.10565, 0.32822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0859856605529785,NaN, NaN,0.00000, 0.15000,0.01856, -0.07478, 0.30371,0.06849, -0.08112, 0.34037,0.06049, -0.00836, 0.36854,0.06177, -0.07146, 0.37353,0.03056, -0.10790, 0.32441,0.01469, -0.10586, 0.32727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0906691551208496,NaN, NaN,0.00000, 0.15000,0.01856, -0.07478, 0.30371,0.06849, -0.08112, 0.34037,0.06049, -0.00836, 0.36854,0.06177, -0.07146, 0.37353,0.03056, -0.10790, 0.32441,0.01469, -0.10586, 0.32727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0966963768005371,NaN, NaN,0.00000, 0.15000,0.01856, -0.07478, 0.30371,0.06849, -0.08112, 0.34037,0.06049, -0.00836, 0.36854,0.06177, -0.07146, 0.37353,0.03056, -0.10790, 0.32441,0.01469, -0.10586, 0.32727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
