time,gaze,,touch,,l_palm,,,l_thumb,,,l_index,,,l_middle,,,l_ring,,,l_pinky,,,r_palm,,,r_thumb,,,r_index,,,r_middle,,,r_ring,,,r_pinky,,
87.45395,NaN, NaN,NaN, NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07264, 0.00410, 0.32271,0.03649, -0.02947, 0.36720,0.01722, 0.01221, 0.40529,0.08077, -0.02941, 0.32778,0.09259, -0.02284, 0.32536,0.10096, -0.01316, 0.32942
87.4623,NaN, NaN,NaN, NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07226, 0.00465, 0.32288,0.03632, -0.02893, 0.36755,0.01682, 0.01306, 0.40544,0.08053, -0.02884, 0.32818,0.09232, -0.02222, 0.32571,0.10066, -0.01247, 0.32969
87.47133,NaN, NaN,NaN, NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07226, 0.00465, 0.32288,0.03632, -0.02893, 0.36755,0.01682, 0.01306, 0.40544,0.08053, -0.02884, 0.32818,0.09232, -0.02222, 0.32571,0.10066, -0.01247, 0.32969
87.4797,NaN, NaN,NaN, NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07226, 0.00465, 0.32288,0.03632, -0.02893, 0.36755,0.01682, 0.01306, 0.40544,0.08053, -0.02884, 0.32818,0.09232, -0.02222, 0.32571,0.10066, -0.01247, 0.32969
87.48887,NaN, NaN,NaN, NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07150, 0.00610, 0.32307,0.03593, -0.02738, 0.36810,0.01609, 0.01527, 0.40562,0.08006, -0.02734, 0.32887,0.09180, -0.02059, 0.32627,0.10004, -0.01070, 0.33007
87.49799,NaN, NaN,NaN, NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07150, 0.00610, 0.32307,0.03593, -0.02738, 0.36810,0.01609, 0.01527, 0.40562,0.08006, -0.02734, 0.32887,0.09180, -0.02059, 0.32627,0.10004, -0.01070, 0.33007
87.5063,NaN, NaN,NaN, NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07077, 0.00756, 0.32326,0.03537, -0.02583, 0.36844,0.01535, 0.01726, 0.40578,0.07949, -0.02587, 0.32935,0.09120, -0.01905, 0.32666,0.09939, -0.00907, 0.33038
87.51448,NaN, NaN,NaN, NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07077, 0.00756, 0.32326,0.03537, -0.02583, 0.36844,0.01535, 0.01726, 0.40578,0.07949, -0.02587, 0.32935,0.09120, -0.01905, 0.32666,0.09939, -0.00907, 0.33038
87.52357,NaN, NaN,NaN, NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06992, 0.00963, 0.32362,0.03462, -0.02348, 0.36899,0.01453, 0.02005, 0.40611,0.07871, -0.02382, 0.33004,0.09040, -0.01695, 0.32728,0.09860, -0.00691, 0.33090
87.53194,NaN, NaN,NaN, NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06992, 0.00963, 0.32362,0.03462, -0.02348, 0.36899,0.01453, 0.02005, 0.40611,0.07871, -0.02382, 0.33004,0.09040, -0.01695, 0.32728,0.09860, -0.00691, 0.33090
87.5411,NaN, NaN,NaN, NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06857, 0.01196, 0.32441,0.03364, -0.02128, 0.36996,0.01359, 0.02395, 0.40709,0.07721, -0.02170, 0.33100,0.08896, -0.01479, 0.32801,0.09752, -0.00473, 0.33159
87.54939,NaN, NaN,NaN, NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06857, 0.01196, 0.32441,0.03364, -0.02128, 0.36996,0.01359, 0.02395, 0.40709,0.07721, -0.02170, 0.33100,0.08896, -0.01479, 0.32801,0.09752, -0.00473, 0.33159
87.55859,NaN, NaN,NaN, NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06857, 0.01196, 0.32441,0.03364, -0.02128, 0.36996,0.01359, 0.02395, 0.40709,0.07721, -0.02170, 0.33100,0.08896, -0.01479, 0.32801,0.09752, -0.00473, 0.33159
87.5677,NaN, NaN,NaN, NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06634, 0.01717, 0.32558,0.03105, -0.01590, 0.37104,0.01111, 0.03123, 0.40774,0.07445, -0.01676, 0.33269,0.08635, -0.00996, 0.32962,0.09537, 0.00009, 0.33323
87.57587,NaN, NaN,NaN, NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06634, 0.01717, 0.32558,0.03105, -0.01590, 0.37104,0.01111, 0.03123, 0.40774,0.07445, -0.01676, 0.33269,0.08635, -0.00996, 0.32962,0.09537, 0.00009, 0.33323
87.58411,NaN, NaN,NaN, NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06490, 0.02093, 0.32628,0.02925, -0.01200, 0.37171,0.00941, 0.03605, 0.40806,0.07281, -0.01305, 0.33371,0.08478, -0.00631, 0.33064,0.09401, 0.00376, 0.33426
87.59323,NaN, NaN,NaN, NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06490, 0.02093, 0.32628,0.02925, -0.01200, 0.37171,0.00941, 0.03605, 0.40806,0.07281, -0.01305, 0.33371,0.08478, -0.00631, 0.33064,0.09401, 0.00376, 0.33426
87.6015,NaN, NaN,NaN, NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06334, 0.02530, 0.32697,0.02733, -0.00734, 0.37246,0.00763, 0.04148, 0.40837,0.07128, -0.00856, 0.33467,0.08325, -0.00188, 0.33163,0.09262, 0.00825, 0.33525
87.6107,NaN, NaN,NaN, NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06334, 0.02530, 0.32697,0.02733, -0.00734, 0.37246,0.00763, 0.04148, 0.40837,0.07128, -0.00856, 0.33467,0.08325, -0.00188, 0.33163,0.09262, 0.00825, 0.33525
87.61876,NaN, NaN,NaN, NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06334, 0.02530, 0.32697,0.02733, -0.00734, 0.37246,0.00763, 0.04148, 0.40837,0.07128, -0.00856, 0.33467,0.08325, -0.00188, 0.33163,0.09262, 0.00825, 0.33525
87.62797,NaN, NaN,NaN, NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06081, 0.03196, 0.32800,0.02327, 0.00068, 0.37387,0.00542, 0.05082, 0.40894,0.06834, -0.00176, 0.33632,0.08038, 0.00466, 0.33318,0.09012, 0.01477, 0.33666
