time,gaze,,touch,,button_pos,,l_palm,,,l_thumb,,,l_index,,,l_middle,,,l_ring,,,l_pinky,,,r_palm,,,r_thumb,,,r_index,,,r_middle,,,r_ring,,,r_pinky,,
0,NaN, NaN,NaN, NaN,0,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,NaN, NaN,NaN, NaN,0,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0199995040893555,NaN, NaN,NaN, NaN,0,0.7,0.01545, -0.08166, 0.23830,0.07451, -0.07172, 0.26032,0.07050, -0.02325, 0.29929,0.04339, -0.10593, 0.23596,0.03058, -0.11315, 0.24065,0.01789, -0.11751, 0.25186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0322198867797852,NaN, NaN,NaN, NaN,0,0.7,0.01398, -0.08476, 0.23113,0.07242, -0.07588, 0.25304,0.07214, -0.03006, 0.29231,0.04090, -0.10928, 0.22693,0.02896, -0.11610, 0.23175,0.01675, -0.11980, 0.24249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0433835983276367,NaN, NaN,NaN, NaN,0,0.7,0.01240, -0.08804, 0.22366,0.07008, -0.07852, 0.24589,0.07212, -0.03539, 0.28464,0.03860, -0.11262, 0.21898,0.02694, -0.11928, 0.22405,0.01521, -0.12210, 0.23429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0472173690795898,NaN, NaN,NaN, NaN,0,0.7,0.01240, -0.08804, 0.22366,0.07008, -0.07852, 0.24589,0.07212, -0.03539, 0.28464,0.03860, -0.11262, 0.21898,0.02694, -0.11928, 0.22405,0.01521, -0.12210, 0.23429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0532188415527344,NaN, NaN,NaN, NaN,0,0.7,0.01240, -0.08804, 0.22366,0.07008, -0.07852, 0.24589,0.07212, -0.03539, 0.28464,0.03860, -0.11262, 0.21898,0.02694, -0.11928, 0.22405,0.01521, -0.12210, 0.23429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0602483749389648,NaN, NaN,NaN, NaN,0,0.7,0.01022, -0.09375, 0.21296,0.06698, -0.08115, 0.23358,0.07287, -0.04134, 0.27032,0.03590, -0.11784, 0.20757,0.02485, -0.12451, 0.21340,0.01449, -0.12534, 0.22301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.067204475402832,NaN, NaN,NaN, NaN,0,0.7,0.01022, -0.09375, 0.21296,0.06698, -0.08115, 0.23358,0.07287, -0.04134, 0.27032,0.03590, -0.11784, 0.20757,0.02485, -0.12451, 0.21340,0.01449, -0.12534, 0.22301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0732421875,NaN, NaN,NaN, NaN,0,0.7,0.01022, -0.09375, 0.21296,0.06698, -0.08115, 0.23358,0.07287, -0.04134, 0.27032,0.03590, -0.11784, 0.20757,0.02485, -0.12451, 0.21340,0.01449, -0.12534, 0.22301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0792732238769531,NaN, NaN,NaN, NaN,0,0.7,0.01022, -0.09375, 0.21296,0.06698, -0.08115, 0.23358,0.07287, -0.04134, 0.27032,0.03590, -0.11784, 0.20757,0.02485, -0.12451, 0.21340,0.01449, -0.12534, 0.22301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0862808227539063,NaN, NaN,NaN, NaN,0,0.7,0.00485, -0.10142, 0.19498,0.05953, -0.08179, 0.21240,0.07033, -0.04766, 0.24390,0.03111, -0.12392, 0.18999,0.02102, -0.13084, 0.19688,0.01255, -0.12875, 0.20553,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0932426452636719,NaN, NaN,NaN, NaN,0,0.7,0.00485, -0.10142, 0.19498,0.05953, -0.08179, 0.21240,0.07033, -0.04766, 0.24390,0.03111, -0.12392, 0.18999,0.02102, -0.13084, 0.19688,0.01255, -0.12875, 0.20553,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.100327491760254,NaN, NaN,NaN, NaN,0,0.7,0.00103, -0.10625, 0.18459,0.05537, -0.08522, 0.20037,0.07079, -0.05896, 0.22790,0.02810, -0.12856, 0.18046,0.01741, -0.13559, 0.18720,0.00939, -0.13295, 0.19596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
